"Unique.ID","Reserve","Site","Subsite.Strain","Subsite.Soil","PlantSpecies.Strain","PlantSpecies.Soil","CollectionDate","Waypoint","Lat","Lon","Elev","GenoData","PhenoData","Sequenced","Clade","nreA","nreX","nreY","nreA_alleles","nreX_alleles","nreY_alleles","UV.MIT_mean","Ni.MIC_mean","Co.MIC_mean","Cr.MIC_mean","y0.no_mean","y0_lm.no_mean","mumax.no_mean","lag.no_mean","r2.no_mean","y0.ni_mean","y0_lm.ni_mean","mumax.ni_mean","lag.ni_mean","r2.ni_mean","OD72hr.no_mean","OD72hr.ni_mean","OD72hrRatio_mean","AUC.no_mean","AUC.ni_mean","ODf.no_mean","ODf.ni_mean","ODmax.no_mean","ODmax.ni_mean","Ni.ppm","CA.MG.RATIO","SerpentineType","Ni.ppm.A","CA.MG.RATIO.A","Ni.ppm.C","CA.MG.RATIO.C","Ni.ppm.X","CA.MG.RATIO.X","Ni.CV","CaMg.CV","SAMPLEID","OM","ENR","CEC","NO3_N","P1","HCO3_P","PH","BUFFER_PH","S","H","H_PCT","K","K_PCT","MG","MG_PCT","CA","CA_PCT","NA.","NA_PCT","AreaCounted","TotalPlantCount","Notes.Strain","Notes.Soil","Merge.Notes","Storage.note","Strain.issues"
"M0059","McLaughlin","M614b","B",NA,"b","b",NA,57,38.81138499,-122.362011,500.656921,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,0.46437587657784,"S",52.8,0.446457765667575,44.8,0.483381502890173,NA,NA,0.115919144456811,0.056158146595264,NA,5.1,132,15.35,40.7,3,6.95,6.95,7.25,3.6,0.1,0.75,67.65,1.1,1426,76.35,662.2,21.55,7.95,0.2,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0060","McLaughlin","M614b","A","A","b","b","3/8/2019",49,38.81138097,-122.361989,500.656921,"has data","has data","Y",7,"yes","yes","yes","3","1","3",24,4.66666666666667,1,1.66666666666667,0.181633333333333,0.177870275666667,0.0537571746666667,0.437225512666667,0.997494387666667,0.1909,0.188451567666667,0.043483036,0.333667965666667,0.997663889666667,0.685,0.741,0.081259715,65.3945166666667,71.5629666666667,0.899266666666667,0.9593,0.899266666666667,0.959866666666667,52.8,0.446457765667575,"S",52.8,0.446457765667575,44.8,0.483381502890173,NA,NA,0.115919144456811,0.056158146595264,"A0050",5.5,140,15.8,48.6,5,6,6.9,7.3,3.9,0.2,1.5,69.5,1.1,1468,76.4,655.4,20.7,8.1,0.2,48,135,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0061","McLaughlin","M598w","A","A","w","w","3/8/2019",92,38.83324298,-122.354358,654.034851,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,1.41916167664671,"N",12.5,1.41916167664671,11.4,1.47002606429192,NA,NA,0.0650893271385106,0.0248973460015769,"A0016",4.7,124.6,20.6,95.2,1.5,10.5,6.3,6.9,26.3,2.2,10.5,159.2,2,1169,46.8,1659,40.3,22.5,0.5,48,49,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0062","McLaughlin","M019c","A","A","w","w","3/8/2019",74,38.81558298,-122.327378,447.388,"has data","has data","Y",1,"no","no","no",NA,NA,NA,52,2,NA,1,0.1718,0.162630053333333,0.0582214863333333,0.922216417666667,0.99884331,0.194266666666667,0.138403195,0.0437364373333333,9.57617407466667,0.991908647,0.567933333333333,0.697133333333333,0.228482264,50.4028333333333,58.0309833333333,0.577866666666667,0.703033333333333,0.583433333333333,0.76,48.8,0.566238973536488,"S",52.2,0.486903799514955,60.1,0.330323551542513,NA,NA,0.0994860831945454,0.270962431685425,"A0031",5.7,143.6,15.2,7.3,13.4,13,6.6,7.1,2.6,0.9,6,178.1,3,1247,67.6,706.1,23.2,7.4,0.2,12,55,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0065","McLaughlin","M590w","B",NA,"w","w",NA,112,38.84175698,-122.356706,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.79742106531694,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,NA,3.4,97.7,17.35,41.6,12.75,12.5,6.1,6.9,8.65,2.45,13.75,243,3.55,829.8,39.55,1491.5,42.85,12.8,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0067","McLaughlin","M590w","B",NA,"w","w",NA,112,38.84175698,-122.356706,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.79742106531694,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,NA,3.4,97.7,17.35,41.6,12.75,12.5,6.1,6.9,8.65,2.45,13.75,243,3.55,829.8,39.55,1491.5,42.85,12.8,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0071","McLaughlin","M081c","C","C","b","b","3/8/2019",123,38.86005401,-122.411496,722.867371,"has data","has data","Y",1,"no","no","no",NA,NA,NA,48,5,NA,NA,0.148066666666667,0.140803667666667,0.058785772,0.861402602333333,0.999551640666667,0.159733333333333,0.045177103,0.0508345623333333,25.01663953,0.995641552,0.507633333333333,0.576966666666667,0.139093813333333,49.8530833333333,49.4022833333333,0.598366666666667,0.703833333333333,0.603966666666667,0.7125,20.8,0.298688524590164,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,"C0012",3.3,96,15.7,14.6,4.7,11.4,6.8,7.3,3.5,0.5,3,148.6,2.4,1525,79.9,455.5,14.5,9.3,0.3,6,103,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0074","McLaughlin","M082c","A","A","w","w","3/8/2019",146,38.85942503,-122.435327,766.292419,"has data","has data","Y",2,"yes","yes","no","3","1",NA,28,4.33333333333333,NA,NA,0.186366666666667,0.188660858666667,0.066369032,-0.192097352666667,0.980885842666667,0.2039,0.204512297666667,0.0408201006666667,-0.0705171666666667,0.997127849,0.6836,0.876566666666667,0.284262393,58.53655,85.9992,0.7532,1.19736666666667,0.7532,1.20463333333333,9.5,0.397030089878859,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,"A0033",2.3,76.8,8.1,34,3.9,5.9,6.9,7.4,3,0.1,1.5,59.2,1.9,767.7,77.6,304.8,18.7,6.6,0.4,3,28,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0077","McLaughlin","M083w","A","X","w","w","3/7/2019",17,38.86337701,-122.417194,716.718445,"has data","has data","Y",1,"yes","yes","yes","1","1","7",48,5,NA,NA,0.1548,0.138448489,0.0551458186666667,2.01157419833333,0.99871039,0.166533333333333,0.0818062183333333,0.0378875593333333,18.8608222666667,0.999015639333333,0.530233333333333,0.726833333333333,0.373337946666667,48.00755,61.6756666666667,0.548433333333333,0.8772,0.593333333333333,0.8772,6.2,0.969490847254176,"S",NA,NA,NA,NA,6.2,0.969490847254176,NA,NA,"A0005",5.2,133.2,17.3,108.1,16.9,15.7,5.7,6.9,7.4,3.6,21,219.6,3.2,999.7,47.5,969.2,27.9,12.1,0.3,24,32,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M0078","McLaughlin","M083w","B",NA,"w","w",NA,19,38.86341297,-122.417148,716.718445,"has data","has data","Y",1,"no","no","no",NA,NA,NA,40,2.33333333333333,NA,NA,0.163333333333333,0.154420166333333,0.0577041766666667,0.977960030666667,0.999084257,0.171133333333333,0.0261395013333333,0.038931957,50.5276601,0.993746178333333,0.493766666666667,0.275133333333333,-0.441790746333333,46.9350833333333,17.7295666666667,0.617566666666667,0.587666666666667,0.620233333333333,0.587666666666667,6.2,0.969490847254176,"S",NA,NA,NA,NA,6.2,0.969490847254176,NA,NA,NA,5.2,133.2,17.3,108.1,16.9,15.7,5.7,6.9,7.4,3.6,21,219.6,3.2,999.7,47.5,969.2,27.9,12.1,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0085","McLaughlin","M590w","A","A","w","w","3/8/2019",114,38.84181096,-122.356696,642.520752,"has data","has data","Y",2,"no","no","no",NA,NA,NA,36,3,NA,NA,0.174966666666667,0.170060604333333,0.0556877953333333,0.516467808333333,0.999049444333333,0.178433333333333,0.179156436333333,0.0459850873333333,-0.0876882326666667,0.996402367666667,0.8124,0.738366666666667,-0.0883603956666667,73.9764333333333,78.57105,0.805866666666667,1.10956666666667,0.833966666666667,1.11,4.1,1.97757516017743,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"A0006",4.2,113.4,18.5,71.3,18.3,17.8,5.9,6.9,8.7,3.2,17,257.4,3.5,811.6,36,1605,43.2,12.2,0.3,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0086","McLaughlin","M590w","C","C","w","w","3/8/2019",116,38.84185597,-122.356753,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.625,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"C0004",2.6,82,16.2,11.9,7.2,7.2,6.3,6.9,8.6,1.7,10.5,228.6,3.6,848,43.1,1378,42.5,13.4,0.4,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0088","McLaughlin","M082c","A","A","w","w","3/8/2019",146,38.85942503,-122.435327,766.292419,"has data","has data","Y",10,"no","no","no",NA,NA,NA,72,4.25,NA,NA,0.146133333333333,0.0158674476666667,0.0478831776666667,57.3744095433333,0.999460787333333,0.159066666666667,0.0234285833333333,0.0157928153333333,133.903844666667,0.972820352,0.282333333333333,0.128133333333333,-0.479359138,15.3727,-3.63835,0.4456,0.1465,0.4456,0.159533333333333,9.5,0.397030089878859,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,"A0033",2.3,76.8,8.1,34,3.9,5.9,6.9,7.4,3,0.1,1.5,59.2,1.9,767.7,77.6,304.8,18.7,6.6,0.4,3,28,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0089","McLaughlin","M082c","C","C","b","b","3/8/2019",137,38.85952796,-122.435271,766.292419,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,0.292508077544426,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,"C0010",1.8,66,9.8,14.3,2.1,10.7,7,7.4,2.5,0,0,59,1.5,990.4,83.4,289.7,14.8,6.9,0.3,3,172,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0090","McLaughlin","M081c","A","A","w","w","3/8/2019",133,38.86010597,-122.411532,722.867371,"has data","has data","Y",1,"no","no","no",NA,NA,NA,48,5.33333333333333,NA,NA,0.155133333333333,0.154438914,0.0693070806666667,0.0647207263333333,0.994273317666667,0.175033333333333,0.0458835776666667,0.0620811826666667,21.71580219,0.991819573333333,0.477133333333333,0.598766666666667,0.254250184,46.6715333333333,44.4182333333333,0.526133333333333,0.516,0.5755,0.614166666666667,17.6,0.315245799626634,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,"A0004",3.2,94.2,17.5,47,6.9,10,6.5,7.2,3,1.3,7.5,163.8,2.4,1607,75.5,506.6,14.4,8.5,0.2,6,25,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0091","McLaughlin","M081c","A","A","w","w","3/8/2019",131,38.86009499,-122.41155,722.867371,"has data","has data","Y",1,"yes","yes","yes","2","1","2",48,5,NA,NA,0.1644,0.150788190666667,0.0672535603333333,1.28851180933333,0.998844968666667,0.1683,0.153017155,0.030814473,3.46526172933333,0.994207109666667,0.500333333333333,0.5801,0.162911454666667,40.7550666666667,46.0478833333333,0.497533333333333,0.5974,0.524566666666667,0.6063,17.6,0.315245799626634,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,"A0004",3.2,94.2,17.5,47,6.9,10,6.5,7.2,3,1.3,7.5,163.8,2.4,1607,75.5,506.6,14.4,8.5,0.2,6,25,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0092","McLaughlin","M081c","A","A","w","w","3/8/2019",131,38.86009499,-122.41155,722.867371,"has data","has data","Y",2,"no","no","no",NA,NA,NA,36,3,NA,NA,0.161833333333333,0.132006422333333,0.063985915,3.186485494,0.998672285,0.175733333333333,0.158802058,0.0283416736666667,3.52771143266667,0.999127814,0.874333333333333,0.609266666666667,-0.303012125333333,84.2317833333333,71.4857166666667,0.911733333333333,1.2465,0.9145,1.2465,17.6,0.315245799626634,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,"A0004",3.2,94.2,17.5,47,6.9,10,6.5,7.2,3,1.3,7.5,163.8,2.4,1607,75.5,506.6,14.4,8.5,0.2,6,25,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0093","McLaughlin","M081c","A","A","b","b","3/8/2019",134,38.86008997,-122.411503,722.867371,"has data","has data","Y",1,"no","no","no",NA,NA,NA,72,5.66666666666667,NA,NA,0.1634,0.15652935,0.0669601733333333,0.615011539666667,0.997872976666667,0.1685,0.074266632,0.0471735386666667,17.5832635466667,0.997854269333333,0.496666666666667,0.5558,0.121243059666667,46.7369,40.51405,0.535266666666667,0.466066666666667,0.5816,0.5739,18.3,0.376822276822277,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,"A0012",3.3,95.8,13.2,25.3,8.5,9.7,6.7,7.2,4,0.6,4.5,95.8,1.9,1221,76,460.1,17.4,8.5,0.3,6,103,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0094","McLaughlin","M081c","B",NA,"w","w",NA,126,38.86007697,-122.411504,722.867371,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45,0.343918261433669,"S",18.3,0.376822276822277,20.8,0.298688524590164,NA,NA,0.0904228620443155,0.163576676871355,NA,3.5,100.1,17.2,49.85,7.25,12.7,6.45,7.2,4.25,1.4,8.25,168.65,2.5,1541.5,73.65,530.15,15.35,8.9,0.2,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0095","McLaughlin","M590w","B",NA,"w","w",NA,112,38.84175698,-122.356706,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.79742106531694,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,NA,3.4,97.7,17.35,41.6,12.75,12.5,6.1,6.9,8.65,2.45,13.75,243,3.55,829.8,39.55,1491.5,42.85,12.8,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0097","McLaughlin","M082c","C","C","b","b","3/8/2019",138,38.85951002,-122.435292,766.292419,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,0.292508077544426,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,"C0010",1.8,66,9.8,14.3,2.1,10.7,7,7.4,2.5,0,0,59,1.5,990.4,83.4,289.7,14.8,6.9,0.3,3,172,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0098","McLaughlin","M590w","A","A","w","w","3/8/2019",115,38.841803,-122.356714,642.520752,"has data","has data","Y",10,"yes","yes","no","2","1",NA,68,3,NA,NA,0.155933333333333,0.135583118666667,0.087811793,1.595336446,0.999377545666667,0.180566666666667,0.005631506,0.0997962943333333,34.8889203833333,0.976010409,0.7351,0.7024,-0.0443901023333333,70.7821666666667,49.3719833333333,0.685266666666667,0.5202,0.735966666666667,0.7211,4.1,1.97757516017743,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"A0006",4.2,113.4,18.5,71.3,18.3,17.8,5.9,6.9,8.7,3.2,17,257.4,3.5,811.6,36,1605,43.2,12.2,0.3,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0101","Hopland","H092c","C","C","w","w","3/12/2019",230,39.03063001,-123.067216,859.020813,"has data","has data","Y",4,"yes","yes","no","3","1",NA,64,2,0.5,1.83333333333333,0.147166666666667,0.126603599333333,0.025414337,6.12753169633333,0.999105570333333,0.1686,0.127856507666667,0.0175639526666667,15.662370584,0.999627038666667,0.2855,0.247533333333333,-0.123099252333333,20.7644333333333,10.1601,0.3995,0.277733333333333,0.3995,0.279433333333333,1.9,2.2056792018419,"N",0.4,1.24078624078624,1.8,1.51643690349947,NA,NA,0.899954085146515,0.14138460519385,"C0030",2.8,86,14.9,41.9,12.5,11.8,6.1,7.2,3.9,2.1,14,106.7,1.8,651.5,35.9,1437,48,11.7,0.3,1,560,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0103","Hopland","H651b","A","A","b","b","3/12/2019",254,39.02905203,-123.092447,520.512634,"has data","has data","Y",2,"no","no","no",NA,NA,NA,34,3,NA,NA,0.162933333333333,0.143652274,0.0759965663333333,1.66489430066667,0.998435492,0.184633333333333,0.182230311,0.037868797,0.348503668,0.999767642666667,0.835,0.766866666666667,-0.0814101333333333,82.19885,79.1873333333333,0.873033333333333,1.10976666666667,0.873033333333333,1.10976666666667,3.2,3.82984094925524,"N",3.2,3.82984094925524,1.4,3.27260147601476,NA,NA,0.553387915711211,0.110955580258205,"A0029",2.9,87,13,20.7,19.2,14.1,6.1,7.1,3.1,1.8,14,116.1,2.3,396.1,25.1,1517,58.3,11.6,0.4,1,5,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0104","Hopland","H092c","C","C","w","w","3/12/2019",230,39.03063001,-123.067216,859.020813,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,2.2056792018419,"N",0.4,1.24078624078624,1.8,1.51643690349947,NA,NA,0.899954085146515,0.14138460519385,"C0030",2.8,86,14.9,41.9,12.5,11.8,6.1,7.2,3.9,2.1,14,106.7,1.8,651.5,35.9,1437,48,11.7,0.3,1,560,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0106","Hopland","H663c","C","C","b","b","3/12/2019",300,39.00307601,-123.101513,286.900116,"has data","has data","Y",2,"yes","yes","yes","3","1","3",36,4,NA,NA,0.161,0.154832247333333,0.054038572,0.729464736666667,0.999729926333333,0.184466666666667,0.172687148,0.035437131,1.83694130166667,0.998383048333333,0.726766666666667,0.875266666666667,0.206022293666667,66.30425,83.8632833333333,0.7673,1.08676666666667,0.7673,1.0987,26,0.187068876763101,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,"C0015",3.7,104,9.4,23.6,5.3,8,6.8,7.2,3.1,0.3,3,92.3,2.5,971.3,84.6,181.7,9.6,7.5,0.3,1,63,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0107","McLaughlin","M590w","B",NA,"w","w",NA,112,38.84175698,-122.356706,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.79742106531694,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,NA,3.4,97.7,17.35,41.6,12.75,12.5,6.1,6.9,8.65,2.45,13.75,243,3.55,829.8,39.55,1491.5,42.85,12.8,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0109","McLaughlin","M590w","A","A","w","w","3/8/2019",115,38.841803,-122.356714,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.97757516017743,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"A0006",4.2,113.4,18.5,71.3,18.3,17.8,5.9,6.9,8.7,3.2,17,257.4,3.5,811.6,36,1605,43.2,12.2,0.3,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0110","McLaughlin","M590w","C","C","w","w","3/8/2019",116,38.84185597,-122.356753,642.520752,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.625,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"C0004",2.6,82,16.2,11.9,7.2,7.2,6.3,6.9,8.6,1.7,10.5,228.6,3.6,848,43.1,1378,42.5,13.4,0.4,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0112","McLaughlin","M090w","A","A","w","w","3/8/2019",103,38.83270503,-122.353755,674.263794,"has data","has data","Y",4,"yes","yes","no","3","1",NA,64,3,NA,NA,0.1424,0.036596118,0.0421774746666667,44.4045564133333,0.999868056666667,0.155133333333333,0.128402856,0.0139233323333333,13.6253981333333,0.998710183,0.390066666666667,0.265033333333333,-0.319995493333333,52.3419666666667,14.6805166666667,0.970066666666667,0.355833333333333,0.970066666666667,0.356,8.9,1.73735249445029,"N",8.9,1.73735249445029,8.1,1.69140193793696,NA,NA,0.0665512264646163,0.0189526259465887,"A0051",4.6,122,18,84.8,10,11.7,5.9,7.1,9.1,3.1,17,172.9,2.5,855.9,39.1,1487,41.2,12.3,0.3,48,90,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved","purified by Miles"
"M0113","McLaughlin","M590w","A","A","w","w","3/8/2019",115,38.841803,-122.356714,642.520752,"has data","has data","Y",10,"yes","yes","no","2","1",NA,36,3,NA,NA,0.1522,0.00254662366666667,0.043268089,95.8643753266667,0.991757886333333,0.1574,0.0187196733333333,0.0289361016666667,74.30841974,0.998121045333333,0.288766666666667,0.184933333333333,-0.340849148,20.54795,17.6618166666667,0.494,0.5782,0.505266666666667,0.5937,4.1,1.97757516017743,"N",4.1,1.97757516017743,3,1.625,NA,NA,0.219103509663437,0.138405599081027,"A0006",4.2,113.4,18.5,71.3,18.3,17.8,5.9,6.9,8.7,3.2,17,257.4,3.5,811.6,36,1605,43.2,12.2,0.3,24,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0114","McLaughlin","M539b","A","A","b","b","3/7/2019",6,38.86068902,-122.414583,735.659729,"has data","has data","Y",2,"yes","yes","yes","3","1","3",48,5,NA,NA,0.1721,0.159567895666667,0.064049018,1.18135851666667,0.999148956666667,0.187266666666667,0.182107783,0.0373991673333333,0.737761074333333,0.998859140666667,0.612966666666667,0.7208,0.175217348,60.8992166666667,64.1483666666667,0.734933333333333,0.793466666666667,0.735433333333333,0.793466666666667,51.4,0.740400925212028,"S",51.4,0.740400925212028,61.7,1.05791505791506,NA,NA,0.12879221655564,0.249696269691678,"A0039",5.6,142.4,16.6,50.9,7,11.3,6.7,7.1,3.2,0.7,4.5,120.1,1.9,1297,64.4,960.3,28.9,13.8,0.4,48,62,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0115","McLaughlin","M539b","C","C","b","b","3/7/2019",13,38.860642,-122.414642,735.202515,"has data","has data","Y",2,"yes","yes","yes","3","1","3",72,5,NA,NA,0.187766666666667,0.142192483666667,0.100083275666667,2.78434143633333,0.974375134,0.187633333333333,0.176415309,0.0295630183333333,2.08466288433333,0.999874243,0.7184,0.646366666666667,-0.093416907,61.9146166666667,53.38195,0.7416,0.7346,0.7492,0.734866666666667,61.7,1.05791505791506,"N",51.4,0.740400925212028,61.7,1.05791505791506,NA,NA,0.12879221655564,0.249696269691678,"C0020",14.5,320,18.9,82.1,7.8,19,6.6,7,4.3,1.1,6,109.3,1.5,1295,56.2,1370,36.1,9,0.2,48,62,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0117","McLaughlin","M539b","A","A","b","b","3/7/2019",5,38.86069598,-122.414576,735.286499,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,0.740400925212028,"S",51.4,0.740400925212028,61.7,1.05791505791506,NA,NA,0.12879221655564,0.249696269691678,"A0039",5.6,142.4,16.6,50.9,7,11.3,6.7,7.1,3.2,0.7,4.5,120.1,1.9,1297,64.4,960.3,28.9,13.8,0.4,48,62,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0118","Pepperwood","P001b","A","A","b","b","3/11/2019",156,38.58389603,-122.711573,445.363251,"has data","has data","Y",2,"yes","yes","yes","3","1","3",16,5,NA,NA,0.166533333333333,0.162676503,0.0582633973333333,0.396258619666667,0.996371636333333,0.189166666666667,0.188469840333333,0.041301504,0.0934259716666667,0.998831099333333,0.7778,0.738766666666667,-0.0501599403333333,73.7959833333333,74.6145,0.843633333333333,1.0827,0.846566666666667,1.0827,22.2,0.241232429362488,"S",22.2,0.241232429362488,32.6,0.204134366925065,NA,NA,0.268390895048909,0.117800840731947,"A0009",1.7,63.2,6.8,14.5,2.2,4.4,7.1,7.5,2.5,0,0,32.1,1.2,704.3,85.5,169.9,12.5,12.1,0.8,3,76,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved","purified by Miles"
